OBJECTID,Hex_ID,Ter_SOC,Aq_SOC,SOC_all,LS_Cond,Intact_LS,Nat_Veg,LS_Corr,LS_merge,fH20_Int,Wet_Rip,Spp_Corr,Ter_SERI,Aq_SERI,all_SERI,CH_Rank,Ter_Rank,Aq_Rank,blk_hex,Tier2,OccurrenceName,TaxonomicClass,OccurTypeCrit,SourceDataset,SourceGeometry,LastSourceDate,LastSourceID,FederalListingStatus,StateListingStatus,SGCNIndicator,Supplemental,AbundanceType,Abundance
138895,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/4/2011 0:00,-1,n/a,n/a,Y,S7800863,Occurrence,1
138671,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/30/2013 0:00,-1,n/a,n/a,Y,S13597143,Occurrence,1
139085,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,7/15/2014 0:00,-1,n/a,n/a,Y,S19113526,Occurrence,1
138963,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/5/2012 0:00,-1,n/a,n/a,Y,S10807832,Occurrence,1
138760,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/20/2008 0:00,-1,n/a,n/a,Y,S3625671,Occurrence,1
138862,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/24/2010 0:00,-1,n/a,n/a,Y,S6190790,Occurrence,1
139052,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/24/2014 0:00,-1,n/a,n/a,Y,S17218090,Occurrence,1
138625,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/7/2010 0:00,-1,n/a,n/a,Y,S6098110,Occurrence,1
138849,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/24/2010 0:00,-1,n/a,n/a,Y,S6051477,Occurrence,1
138612,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/20/2012 0:00,-1,n/a,n/a,Y,S10085269,Occurrence,1
138951,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,4/1/2012 0:00,-1,n/a,n/a,Y,S10330092,Occurrence,1
138727,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/21/2005 0:00,-1,n/a,n/a,Y,S1926584,Occurrence,1
139019,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/22/2013 0:00,-1,n/a,n/a,Y,S14093446,Occurrence,1
138816,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/21/2009 0:00,-1,n/a,n/a,Y,S4904026,Occurrence,1
138918,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/21/2011 0:00,-1,n/a,n/a,Y,S8047057,Occurrence,1
138694,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/26/2014 0:00,-1,n/a,n/a,Y,S18085228,Occurrence,1
138986,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/14/2013 0:00,-1,n/a,n/a,Y,S13002003,Occurrence,1
138783,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/11/2008 0:00,-1,n/a,n/a,Y,S3859135,Occurrence,1
138885,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/2/2011 0:00,-1,n/a,n/a,Y,S7544990,Occurrence,1
138661,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/19/2013 0:00,-1,n/a,n/a,Y,S13453337,Occurrence,1
139075,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Western Grebe,Aves,n/a,eBird,point,4/29/2014 0:00,-1,n/a,n/a,Y,S18141679,Occurrence,1
138648,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/10/2012 0:00,-1,n/a,n/a,Y,S10315480,Occurrence,1
138750,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/5/2008 0:00,-1,n/a,n/a,Y,S9193509,Occurrence,1
138852,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/9/2010 0:00,-1,n/a,n/a,Y,S6148153,Occurrence,1
139042,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/3/2014 0:00,-1,n/a,n/a,Y,S16835907,Occurrence,1
138839,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/20/2010 0:00,-1,n/a,n/a,Y,S6018272,Occurrence,1
138602,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald eagle,Aves,Nest,Wildlife Survey and Data Mgt Pt,point,4/8/2005 0:00,61821,Fed Spp Concern,Sensitive,Y,n/a,Occurrence,1
138941,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/13/2012 0:00,-1,n/a,n/a,Y,S9859743,Occurrence,1
138717,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,6/17/2013 0:00,-1,n/a,n/a,Y,S14450787,Occurrence,1
139009,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,4/2/2013 0:00,-1,n/a,n/a,Y,S13627565,Occurrence,1
138806,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/6/2009 0:00,-1,n/a,n/a,Y,S4728654,Occurrence,1
138908,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/26/2011 0:00,-1,n/a,n/a,Y,S7943331,Occurrence,1
138684,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/11/2014 0:00,-1,n/a,n/a,Y,S17593474,Occurrence,1
139098,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,North Pacific Maritime Eelgrass Bed,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,1.5567615
138607,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/27/2012 0:00,-1,n/a,n/a,Y,S10585661,Occurrence,1
138946,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/3/2012 0:00,-1,n/a,n/a,Y,S10071955,Occurrence,1
138722,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/14/1992 0:00,-1,n/a,n/a,Y,S12148351,Occurrence,1
139014,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,4/11/2013 0:00,-1,n/a,n/a,Y,S13836604,Occurrence,1
138811,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/6/2009 0:00,-1,n/a,n/a,Y,S4844704,Occurrence,1
138913,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/6/2011 0:00,-1,n/a,n/a,Y,S7988886,Occurrence,1
138689,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/17/2014 0:00,-1,n/a,n/a,Y,S17931654,Occurrence,1
139103,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Geoduck,n/a,Shellfish,Shellfish Summary,poly,4/1/1992 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,2.908623261
138981,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/11/2013 0:00,-1,n/a,n/a,Y,S13002005,Occurrence,1
138778,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/24/2008 0:00,-1,n/a,n/a,Y,S3815483,Occurrence,1
138880,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,6/23/2010 0:00,-1,n/a,n/a,Y,S6578117,Occurrence,1
138656,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/3/2013 0:00,-1,n/a,n/a,Y,S13322857,Occurrence,1
139070,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/13/2014 0:00,-1,n/a,n/a,Y,S17882926,Occurrence,1
138643,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Western Grebe,Aves,n/a,eBird,point,3/24/2011 0:00,-1,n/a,n/a,Y,S7937495,Occurrence,1
138745,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/4/2007 0:00,-1,n/a,n/a,Y,S2889171,Occurrence,1
139037,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,6/15/2013 0:00,-1,n/a,n/a,Y,S15460956,Occurrence,1
138834,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/5/2010 0:00,-1,n/a,n/a,Y,S6000238,Occurrence,1
138936,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/5/2012 0:00,-1,n/a,n/a,Y,S9770664,Occurrence,1
138712,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,7/19/2014 0:00,-1,n/a,n/a,Y,S19194532,Occurrence,1
139004,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/7/2013 0:00,-1,n/a,n/a,Y,S13368947,Occurrence,1
138801,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/11/2009 0:00,-1,n/a,n/a,Y,S4635368,Occurrence,1
138903,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/21/2011 0:00,-1,n/a,n/a,Y,S7892809,Occurrence,1
138679,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Peregrine Falcon,Aves,n/a,eBird,point,2/23/2014 0:00,-1,n/a,n/a,Y,S17163579,Occurrence,1
139093,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Freshwater Pond,n/a,PUBKHx,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.584311498
138971,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/5/2012 0:00,-1,n/a,n/a,Y,S13280209,Occurrence,1
138768,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/15/2008 0:00,-1,n/a,n/a,Y,S3699442,Occurrence,1
138870,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/22/2010 0:00,-1,n/a,n/a,Y,S6313304,Occurrence,1
139060,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/31/2014 0:00,-1,n/a,n/a,Y,S17691342,Occurrence,1
138633,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/18/2010 0:00,-1,n/a,n/a,Y,S6349041,Occurrence,1
138620,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/28/2010 0:00,-1,n/a,n/a,Y,S6091685,Occurrence,1
138976,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/8/2013 0:00,-1,n/a,n/a,Y,S12902802,Occurrence,1
138773,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/31/2008 0:00,-1,n/a,n/a,Y,S3757160,Occurrence,1
138875,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Purple Martin,Aves,n/a,eBird,point,5/19/2010 0:00,-1,n/a,n/a,Y,S6448476,Occurrence,1
139065,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/13/2014 0:00,-1,n/a,n/a,Y,S17875727,Occurrence,1
138638,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,5/2/2010 0:00,-1,n/a,n/a,Y,S6388840,Occurrence,1
138740,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/16/2007 0:00,-1,n/a,n/a,Y,S2722922,Occurrence,1
139032,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,7/17/2013 0:00,-1,n/a,n/a,Y,S14752350,Occurrence,1
138829,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/13/2010 0:00,-1,n/a,n/a,Y,S5968638,Occurrence,1
138931,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,8/21/2011 0:00,-1,n/a,n/a,Y,S8854036,Occurrence,1
138707,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,4/29/2014 0:00,-1,n/a,n/a,Y,S18143254,Occurrence,1
138999,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/6/2013 0:00,-1,n/a,n/a,Y,S13368950,Occurrence,1
138796,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/25/2009 0:00,-1,n/a,n/a,Y,S9193573,Occurrence,1
138898,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/11/2011 0:00,-1,n/a,n/a,Y,S7834302,Occurrence,1
138674,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,8/4/2013 0:00,-1,n/a,n/a,Y,S14852404,Occurrence,1
139088,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Douglas-fir - Western Hemlock / Swordfern,n/a,Natural Heritage TW,WA Natural Heritage Current Precise,poly,1/1/1993 0:00,3753, ,S2,n/a,n/a,Acres in hex,154.8558204
138966,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/21/2012 0:00,-1,n/a,n/a,Y,S10831965,Occurrence,1
138763,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/28/2008 0:00,-1,n/a,n/a,Y,S3649553,Occurrence,1
138865,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/12/2010 0:00,-1,n/a,n/a,Y,S6270276,Occurrence,1
139055,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/1/2014 0:00,-1,n/a,n/a,Y,S17254668,Occurrence,1
138628,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/27/2010 0:00,-1,n/a,n/a,Y,S6197633,Occurrence,1
138615,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/19/2012 0:00,-1,n/a,n/a,Y,S10595606,Occurrence,1
138954,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,5/4/2012 0:00,-1,n/a,n/a,Y,S10648127,Occurrence,1
138730,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/28/2006 0:00,-1,n/a,n/a,Y,S18755199,Occurrence,1
139022,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,5/7/2013 0:00,-1,n/a,n/a,Y,S14093749,Occurrence,1
138819,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,4/26/2009 0:00,-1,n/a,n/a,Y,S4920098,Occurrence,1
138921,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/21/2011 0:00,-1,n/a,n/a,Y,S8047885,Occurrence,1
138697,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/26/2014 0:00,-1,n/a,n/a,Y,S18085189,Occurrence,1
138735,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Western Grebe,Aves,n/a,eBird,point,3/5/2006 0:00,-1,n/a,n/a,Y,S2227188,Occurrence,1
139027,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/22/2013 0:00,-1,n/a,n/a,Y,S14250160,Occurrence,1
138824,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,6/15/2009 0:00,-1,n/a,n/a,Y,S5087970,Occurrence,1
138926,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/9/2011 0:00,-1,n/a,n/a,Y,S8219063,Occurrence,1
138702,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/26/2014 0:00,-1,n/a,n/a,Y,S18094998,Occurrence,1
138994,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/28/2013 0:00,-1,n/a,n/a,Y,S13233422,Occurrence,1
138791,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,7/27/2008 0:00,-1,n/a,n/a,Y,S4041013,Occurrence,1
138893,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/18/2011 0:00,-1,n/a,n/a,Y,S7769988,Occurrence,1
138669,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/30/2013 0:00,-1,n/a,n/a,Y,S13582716,Occurrence,1
139083,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,6/3/2014 0:00,-1,n/a,n/a,Y,S18736116,Occurrence,1
138961,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/15/2012 0:00,-1,n/a,n/a,Y,S10774639,Occurrence,1
138758,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/11/2008 0:00,-1,n/a,n/a,Y,S3507436,Occurrence,1
138860,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/24/2010 0:00,-1,n/a,n/a,Y,S6190790,Occurrence,1
139050,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/21/2014 0:00,-1,n/a,n/a,Y,S17175383,Occurrence,1
138623,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,3/7/2010 0:00,-1,n/a,n/a,Y,S6098110,Occurrence,1
138847,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/16/2010 0:00,-1,n/a,n/a,Y,S6034247,Occurrence,1
138610,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,6/9/2014 0:00,-1,n/a,n/a,Y,S19458108,Occurrence,1
138949,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/19/2012 0:00,-1,n/a,n/a,Y,S10219664,Occurrence,1
138725,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/28/2004 0:00,-1,n/a,n/a,Y,S18397041,Occurrence,1
139017,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,4/17/2013 0:00,-1,n/a,n/a,Y,S13836611,Occurrence,1
138814,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/9/2009 0:00,-1,n/a,n/a,Y,S4857853,Occurrence,1
138916,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/30/2011 0:00,-1,n/a,n/a,Y,S7977509,Occurrence,1
138692,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Western Grebe,Aves,n/a,eBird,point,4/25/2014 0:00,-1,n/a,n/a,Y,S18079059,Occurrence,1
138984,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/4/2013 0:00,-1,n/a,n/a,Y,S13002028,Occurrence,1
138781,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,4/29/2008 0:00,-1,n/a,n/a,Y,S3838848,Occurrence,1
138883,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,8/10/2010 0:00,-1,n/a,n/a,Y,S6773986,Occurrence,1
138659,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,3/17/2013 0:00,-1,n/a,n/a,Y,S13432498,Occurrence,1
139073,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/29/2014 0:00,-1,n/a,n/a,Y,S18141679,Occurrence,1
138646,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,8/28/2011 0:00,-1,n/a,n/a,Y,S8735377,Occurrence,1
138748,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,7/25/2007 0:00,-1,n/a,n/a,Y,S3026584,Occurrence,1
138989,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Red-necked Grebe,Aves,n/a,eBird,point,2/18/2013 0:00,-1,n/a,n/a,Y,S13200697,Occurrence,1
138786,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/28/2008 0:00,-1,n/a,n/a,Y,S3905841,Occurrence,1
138888,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/25/2011 0:00,-1,n/a,n/a,Y,S7756149,Occurrence,1
138664,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/30/2013 0:00,-1,n/a,n/a,Y,S13573110,Occurrence,1
139078,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,5/17/2014 0:00,-1,n/a,n/a,Y,S18439080,Occurrence,1
138651,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,4/29/2012 0:00,-1,n/a,n/a,Y,S10581270,Occurrence,1
138753,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Common Loon,Aves,n/a,eBird,point,2/3/2008 0:00,-1,n/a,n/a,Y,S3497461,Occurrence,1
138855,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,3/17/2010 0:00,-1,n/a,n/a,Y,S6151473,Occurrence,1
139045,101122,2,6,2,-1,6,1,6,1,6,6,6,6,6,6,1,1,6,1,3,Bald Eagle,Aves,n/a,eBird,point,2/12/2014 0:00,-1,n/a,n/a,Y,S16941345,Occurrence,1
