OBJECTID,Hex_ID,Ter_SOC,Aq_SOC,SOC_all,LS_Cond,Intact_LS,Nat_Veg,LS_Corr,LS_merge,fH20_Int,Wet_Rip,Spp_Corr,Ter_SERI,Aq_SERI,all_SERI,CH_Rank,Ter_Rank,Aq_Rank,blk_hex,Tier2,OccurrenceName,TaxonomicClass,OccurTypeCrit,SourceDataset,SourceGeometry,LastSourceDate,LastSourceID,FederalListingStatus,StateListingStatus,SGCNIndicator,Supplemental,AbundanceType,Abundance
137416,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,Steelhead Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Winter,Stream miles in hex,0.382158539
137411,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,North Pacific Lowland Riparian Forest and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,12.454092
137406,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,Freshwater Emergent Wetland,n/a,PEM1C,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,4.429566955
137419,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,Steelhead,Oncorhynchus,STWI,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Winter  Status:Healthy,Stream miles in hex,0.0509667
137409,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,North Pacific Hypermaritime Sitka Spruce Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,417.212082
137414,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.581841686
137404,101055,3,6,3,5156,4,1,6,1,4,6,4,6,2,2,1,1,2,1,3,Low Elevation Sphagnum Bog OP,n/a,Natural Heritage TW,WA Natural Heritage Current Precise,poly,1/1/1988 0:00,2140, ,S2,n/a,n/a,Acres in hex,3.98257617
137430,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,Coho,Oncorhynchus,COHO,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Unspecified  Status:Healthy,Stream miles in hex,1.217765162
137420,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,Marbled murrelet,Aves,Marbled murrelet mgt circle,Wildlife Survey and Data Mgt M. Murrelet Mgt Circle,poly,1/1/9999 0:00,-1,Threatened,Threatened,Y,"WDFWSTAT:1,2,3",Acres in hex,524.0166913
137425,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,North Pacific Hardwood-Conifer Swamp,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,28.911285
137428,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,North Pacific Lowland Riparian Forest and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,5.1150735
137423,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PSS4C,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,1.809478736
137421,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PFO4/1A,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,30.46207293
137426,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,North Pacific Hypermaritime Sitka Spruce Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,357.8327505
137429,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,Coho Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.217616683
137424,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,North Pacific Bog and Fen,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,0.6671835
137427,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,6.0046515
137422,101056,3,6,3,5268,4,6,6,4,3,3,4,6,2,2,2,3,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PFO4A,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,6.694946067
137443,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Temperate Pacific Freshwater Emergent Marsh,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,0.444789
137433,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Harlequin Duck,n/a,BREEDING OCCURRENCE,Priority Habitats and Species Poly,poly,1/31/1991 0:00,-1,n/a,n/a,n/a,B,Acres in hex,179.7871531
137438,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Hardwood-Conifer Swamp,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,6.0046515
137461,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook,Oncorhynchus,CHSP,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Spr/Sum  Status:Healthy,Stream miles in hex,0.055436863
137456,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Winter,Stream miles in hex,1.00335367
137446,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,0.726272903
137451,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Coho Salmon,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.230429765
137441,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Lowland Riparian Forest and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,94.5176625
137436,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PSS1/USC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,20.29584664
137459,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook,Oncorhynchus,CHFA,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Fall  Status:Healthy,Stream miles in hex,0.998493371
137464,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead,Oncorhynchus,STSU,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Summer  Status:Unknown,Stream miles in hex,0.055436863
137431,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Northern Spotted Owl,Aves,Owl mgt circle,Wildlife Survey and Data Mgt Owl Status Buffer,poly,1/1/9999 0:00,-1,Threatened,Endangered,Y,"Off. Site Status:1,2,or 3",Acres in hex,299.091224
137454,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Sockeye Salmon,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.383969793
137449,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chum Salmon,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,0.383969793
137439,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Hypermaritime Sitka Spruce Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,229.2887295
137444,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Bull Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.383969793
137434,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PFO1A,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.409413659
137462,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Coho,Oncorhynchus,COHO,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Unspecified  Status:Healthy,Stream miles in hex,2.019438768
137452,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Coho Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.499196808
137457,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Winter,Stream miles in hex,0.63555316
137447,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Spring,Stream miles in hex,0.383969793
137442,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Shrub Swamp,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,0.2223945
137465,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead,Oncorhynchus,STWI,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Winter  Status:Healthy,Stream miles in hex,0.784754598
137437,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PSS1C,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,15.21610395
137460,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chum,Oncorhynchus,CHMF,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Fall  Status:Unknown,Stream miles in hex,2.016873066
137432,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Marbled murrelet,Aves,Marbled murrelet mgt circle,Wildlife Survey and Data Mgt M. Murrelet Mgt Circle,poly,1/1/9999 0:00,-1,Threatened,Threatened,Y,"WDFWSTAT:1,2,3",Acres in hex,557.9812257
137455,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.383969793
137450,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chum Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,1.112661503
137440,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,20.460294
137445,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Bull Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.164641581
137435,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PFO4A,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,10.58086964
137458,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Cutthroat,Oncorhynchus,CCT,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,1.349645598
137463,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Bull Trout,Oncorhynchus,DBT,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Threatened,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,0.055436863
137453,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.63890683
137448,101057,3,2,2,5311,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.383969793
137485,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chum Salmon,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,1.25261549
137475,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Hypermaritime Sitka Spruce Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,257.7552255
137480,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Bull Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.866257677
137470,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PFO1C,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,8.331063506
137498,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Coho,Oncorhynchus,COHO,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Unspecified  Status:Healthy,Stream miles in hex,1.702109221
137488,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Coho Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.784460415
137493,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Winter,Stream miles in hex,0.866257677
137483,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Spring,Stream miles in hex,0.866257677
137478,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Shrub Swamp,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,0.444789
137501,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead,Oncorhynchus,STWI,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Winter  Status:Healthy,Stream miles in hex,1.069232822
137468,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Harlequin Duck,n/a,BREEDING OCCURRENCE,Priority Habitats and Species Poly,poly,1/31/1991 0:00,-1,n/a,n/a,n/a,B,Acres in hex,382.0245456
137473,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Riverine,n/a,R3USC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,33.55687091
137496,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chum,Oncorhynchus,CHMF,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Fall  Status:Unknown,Stream miles in hex,1.684019102
137491,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.866257677
137481,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,0.386357813
137486,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chum Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,0.89990417
137476,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1S2,n/a,n/a,Acres in hex,19.570716
137471,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PSS1/USC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,3.932043735
137494,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Cutthroat,Oncorhynchus,CCT,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,0.848368742
137499,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Bull Trout,Oncorhynchus,DBT,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Threatened,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,0.848368742
137466,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Northern Spotted Owl,Aves,Owl mgt circle,Wildlife Survey and Data Mgt Owl Status Buffer,poly,1/1/9999 0:00,-1,Threatened,Endangered,Y,"Off. Site Status:1,2,or 3",Acres in hex,640
137489,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.866257677
137484,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.866257677
137479,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Temperate Pacific Freshwater Emergent Marsh,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,0.889578
137469,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Freshwater Forested/Shrub Wetland,n/a,PFO1A,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,17.13950774
137474,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Hardwood-Conifer Swamp,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,19.7931105
137497,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook,Oncorhynchus,CHSP,Salmonid Stock Inventory ,line,8/25/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Spr/Sum  Status:Healthy,Stream miles in hex,0.848368742
137487,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Coho Salmon,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.386357813
137492,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Winter,Stream miles in hex,0.386357813
137482,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Fall,Stream miles in hex,1.683219129
137477,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,North Pacific Lowland Riparian Forest and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,86.9562495
137500,101058,3,2,2,5126,4,6,6,4,3,3,4,3,2,2,2,2,2,1,4,Steelhead,Oncorhynchus,STSU,Salmonid Stock Inventory ,line,8/29/2006 0:00,-1,Not Warranted,n/a,n/a,Run time:Summer  Status:Unknown,Stream miles in hex,0.848368742
