OBJECTID,Hex_ID,Ter_SOC,Aq_SOC,SOC_all,LS_Cond,Intact_LS,Nat_Veg,LS_Corr,LS_merge,fH20_Int,Wet_Rip,Spp_Corr,Ter_SERI,Aq_SERI,all_SERI,CH_Rank,Ter_Rank,Aq_Rank,blk_hex,Tier2,OccurrenceName,TaxonomicClass,OccurTypeCrit,SourceDataset,SourceGeometry,LastSourceDate,LastSourceID,FederalListingStatus,StateListingStatus,SGCNIndicator,Supplemental,AbundanceType,Abundance
140570,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/6/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,529.494826
140575,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,0.6671835
140573,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,27.132129
140576,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Eastern Brook Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.789834511
140571,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/17/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,172.6379445
140574,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,128.3216265
140569,101239,5,6,5,4409,4,6,6,4,3,5,4,3,4,3,3,3,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,2.772758316
140581,101240,5,6,5,3622,4,6,6,4,3,5,4,3,4,3,3,3,3,1,4,Eastern Brook Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.889450493
140579,101240,5,6,5,3622,4,6,6,4,3,5,4,3,4,3,3,3,3,1,4,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,0.444789
140577,101240,5,6,5,3622,4,6,6,4,3,5,4,3,4,3,3,3,3,1,4,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/6/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,51.55181861
140580,101240,5,6,5,3622,4,6,6,4,3,5,4,3,4,3,3,3,3,1,4,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,2.4463395
140578,101240,5,6,5,3622,4,6,6,4,3,5,4,3,4,3,3,3,3,1,4,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,302.901309
140666,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Bull Trout,n/a,Documented-Historic: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.171904383
140671,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.171904383
140661,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Freshwater Forested/Shrub Wetland,n/a,PFOA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,4.377670585
140669,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Rainbow Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.171904383
140659,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,8/25/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.7144853
140664,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,12.454092
140667,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Chinook Salmon,n/a,Documented-Historic: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Spring,Stream miles in hex,1.171904383
140662,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,29.1336795
140670,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Steelhead Trout,n/a,Potential: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,1.171904383
140660,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,325.3420598
140665,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,7.116624
140668,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Eastern Brook Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.378277131
140663,101252,5,4,4,5120,4,6,6,3,4,6,4,3,3,3,2,2,3,1,3,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,102.746259
140680,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,47.8148175
140672,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Lynx,Mammalia,Biotic detection,Wildlife Survey and Data Mgt Pt,point,1/27/2003 0:00,66735,Threatened,Threatened,Y,n/a,Occurrence,1
140675,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,596.8110619
140678,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Forested/Shrub Wetland,n/a,PSSC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.365971508
140683,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,3.7807065
140681,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,56.7105975
140673,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,8/25/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.7176662
140676,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Emergent Wetland,n/a,PEMC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.978406475
140679,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Pond,n/a,PUBHb,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,2.634159228
140682,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,56.488203
140674,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Marten,n/a,REGULARLY OCCURRING INDIVIDUAL,Priority Habitats and Species Poly,poly,7/20/1990 0:00,-1,n/a,n/a,n/a,RI,Acres in hex,32.72762329
140677,101253,1,6,1,5441,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Emergent Wetland,n/a,PEMCB,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.724148724
140693,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Freshwater Forested/Shrub Wetland,n/a,PSSCB,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,2.574217458
140688,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,640.7207972
140691,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Freshwater Forested/Shrub Wetland,n/a,PSSA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,1.575427445
140696,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,52.485102
140686,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Lynx,Mammalia,Biotic detection,Wildlife Survey and Data Mgt Pt,point,1/27/2003 0:00,66698,Threatened,Threatened,Y,n/a,Occurrence,1
140694,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,5.5598625
140684,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Northern goshawk,Aves,Nest,Wildlife Survey and Data Mgt Pt,point,1/1/2000 0:00,53858,n/a,Candidate,n/a,n/a,Occurrence,1
140689,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Freshwater Emergent Wetland,n/a,PEMC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,2.020671353
140697,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,4.6702845
140692,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Freshwater Forested/Shrub Wetland,n/a,PSSC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,1.13508201
140687,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,8/25/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,615.9809637
140695,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,48.037212
140685,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Northern goshawk,Aves,Nest,Wildlife Survey and Data Mgt Pt,point,7/13/2000 0:00,53857,n/a,Candidate,n/a,n/a,Occurrence,1
140690,101254,1,6,1,5619,4,6,6,3,3,3,4,3,6,3,1,1,3,1,3,Freshwater Forested/Shrub Wetland,n/a,PFOA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,23.31997081
140698,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Lynx,Mammalia,Biotic detection,Wildlife Survey and Data Mgt Pt,point,1/27/2003 0:00,66786,Threatened,Threatened,Y,n/a,Occurrence,1
140703,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Forested/Shrub Wetland,n/a,PSSA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.694254236
140706,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,47.592423
140701,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Emergent Wetland,n/a,PEMA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.85352907
140704,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,60.2689095
140699,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,8/25/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,406.1073618
140707,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,0.2223945
140702,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Freshwater Forested/Shrub Wetland,n/a,PFOA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.136005
140705,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,99.187947
140700,101255,1,6,1,4964,4,6,6,3,4,6,4,3,6,3,1,1,4,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,640.7239992
140712,101256,5,6,5,4855,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,103.635837
140710,101256,5,6,5,4855,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,40.920588
140708,101256,5,6,5,4855,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,8/25/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,9.960787586
140711,101256,5,6,5,4855,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,22.0170555
140709,101256,5,6,5,4855,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,802.0710894
140721,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Rocky Mountain Subalpine-Montane Riparian Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,2.223945
140716,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Northwest White-tailed Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/17/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,342.8917207
140719,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,232.624647
140714,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Golden Eagle,n/a,BREEDING OCCURRENCE,Priority Habitats and Species Poly,poly,7/20/1990 0:00,-1,n/a,Candidate,n/a,B,Acres in hex,29.70656802
140722,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Temperate Pacific Freshwater Emergent Marsh,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,2.668734
140717,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Freshwater Forested/Shrub Wetland,n/a,PFOA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.384193595
140720,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,215.277876
140715,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,1281.460664
140718,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Columbia Basin Foothill Riparian Woodland and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1,n/a,n/a,Acres in hex,4.6702845
140713,101257,5,6,5,5352,4,6,6,3,4,6,4,3,6,3,2,2,4,1,3,Bighorn Sheep,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/18/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,146.2896036
140732,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Columbia Basin Foothill Riparian Woodland and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1,n/a,n/a,Acres in hex,3.3359175
140727,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Golden Eagle,n/a,BREEDING OCCURRENCE,Priority Habitats and Species Poly,poly,7/20/1990 0:00,-1,n/a,Candidate,n/a,B,Acres in hex,167.2386679
140735,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Rocky Mountain Aspen Forest and Woodland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,75.61413
140725,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Bighorn Sheep,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/18/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,622.0648528
140730,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Freshwater Emergent Wetland,n/a,PEMA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,1.98516317
140733,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Inter-Mountain Basins Big Sagebrush Steppe,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,13.1212755
140728,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Mule Deer,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,7/19/1990 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,1099.566597
140723,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Golden eagle,Aves,Nest,Wildlife Survey and Data Mgt Pt,point,6/23/2013 0:00,54372,n/a,Candidate,Y,n/a,Occurrence,1
140731,101258,2,6,2,4517,4,3,6,3,4,6,4,3,6,3,2,2,4,1,3,Freshwater Emergent Wetland,n/a,PEMC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.69763078
