OBJECTID,Hex_ID,Ter_SOC,Aq_SOC,SOC_all,LS_Cond,Intact_LS,Nat_Veg,LS_Corr,LS_merge,fH20_Int,Wet_Rip,Spp_Corr,Ter_SERI,Aq_SERI,all_SERI,CH_Rank,Ter_Rank,Aq_Rank,blk_hex,Tier2,OccurrenceName,TaxonomicClass,OccurTypeCrit,SourceDataset,SourceGeometry,LastSourceDate,LastSourceID,FederalListingStatus,StateListingStatus,SGCNIndicator,Supplemental,AbundanceType,Abundance
222132,137343,6,1,1,1985,3,6,6,3,3,6,4,6,3,3,1,3,1,1,3,Steelhead Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,1.603893471
222135,137343,6,1,1,1985,3,6,6,3,3,6,4,6,3,3,1,3,1,1,3,Bull Trout,Oncorhynchus,DBT,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,1.055298916
222130,137343,6,1,1,1985,3,6,6,3,3,6,4,6,3,3,1,3,1,1,3,Rainbow Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.694606593
222125,137343,6,1,1,1985,3,6,6,3,3,6,4,6,3,3,1,3,1,1,3,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3431537
222133,137343,6,1,1,1985,3,6,6,3,3,6,4,6,3,3,1,3,1,1,3,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.837320347
222128,137343,6,1,1,1985,3,6,6,3,3,6,4,6,3,3,1,3,1,1,3,Eastern Brook Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.726108936
222138,137344,6,6,6,2000,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,323.7444824
222139,137344,6,6,6,2000,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Talus Slopes,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,0.432863075
222137,137344,6,6,6,2000,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3456326
226118,138849,6,6,6,2139,3,6,6,3,3,6,4,3,6,3,2,2,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3341163
226119,138849,6,6,6,2139,3,6,6,3,3,6,4,3,6,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,272.3441512
226120,138849,6,6,6,2139,3,6,6,3,3,6,4,3,6,3,2,2,3,1,6,North Pacific Herbaceous Bald and Bluff,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,0.6671835
226124,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Spring,Stream miles in hex,0.788576363
226132,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Steelhead,Oncorhynchus,STSU,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Summer  Status:Depressed,Stream miles in hex,0.790294485
226122,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,19.17262722
226127,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Rainbow Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.788576363
226130,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Chinook,Oncorhynchus,CHSP,Salmonid Stock Inventory ,line,7/20/2006 0:00,-1,Endangered,n/a,n/a,Run time:Spring  Status:Depressed,Stream miles in hex,0.790294485
226125,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Eastern Brook Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.788576363
226128,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Steelhead Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.788576363
226123,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Bull Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.631346081
226131,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Bull Trout,Oncorhynchus,DBT,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,0.790294485
226121,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3365269
226126,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Mountain Whitefish,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.788576363
226129,138850,6,1,1,2345,3,6,6,3,3,6,4,3,3,3,1,2,1,1,6,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.788576363
226135,138851,6,6,6,2223,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,371.6071391
226133,138851,6,6,6,2223,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Cliffs/bluffs,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,51.85248799
226136,138851,6,6,6,2223,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Mountain Whitefish,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.346827624
226134,138851,6,6,6,2223,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3389793
226137,138851,6,6,6,2223,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.28138516
226140,138852,6,6,6,2077,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Meadows,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,65.84080173
226138,138852,6,6,6,2077,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Cliffs/bluffs,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,23.16961317
226141,138852,6,6,6,2077,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,5/15/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,156.7658825
226139,138852,6,6,6,2077,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3413718
226142,138852,6,6,6,2077,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Northern Rocky Mountain Western Larch Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1,n/a,n/a,Acres in hex,28.466496
229893,140354,6,6,6,2140,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Cliffs/bluffs,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,63.29126537
229898,140354,6,6,6,2140,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Temperate Pacific Freshwater Emergent Marsh,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,1.5567615
229896,140354,6,6,6,2140,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,453.2818889
229894,140354,6,6,6,2140,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3251952
229897,140354,6,6,6,2140,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Freshwater Emergent Wetland,n/a,PEMC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,0.223749853
229895,140354,6,6,6,2140,3,3,6,3,3,6,4,3,6,3,2,2,3,1,6,Meadows,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,1.848316124
229911,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Steelhead Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.585829248
229901,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Meadows,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,28.61014631
229914,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Chinook,Oncorhynchus,CHSP,Salmonid Stock Inventory ,line,7/20/2006 0:00,-1,Endangered,n/a,n/a,Run time:Spring  Status:Depressed,Stream miles in hex,1.186278411
229909,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Rainbow Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.169759637
229904,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Northern Rocky Mountain Western Larch Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1,n/a,n/a,Acres in hex,8.2285965
229899,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3275521
229907,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Eastern Brook Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.169759637
229912,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Steelhead Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,1.169759637
229902,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Freshwater Forested/Shrub Wetland,n/a,PSSC,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,13.82369536
229915,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Bull Trout,Oncorhynchus,DBT,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Unspecified  Status:Unknown,Stream miles in hex,1.55755173
229910,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Rainbow Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.679825714
229900,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Marten,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,66.08300812
229905,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Bull Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.442322292
229913,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.169759637
229908,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Mountain Whitefish,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.169759637
229903,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,North Pacific Lowland Riparian Forest and Shrubland,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,14.9004315
229916,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Steelhead,Oncorhynchus,STSU,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Summer  Status:Depressed,Stream miles in hex,1.776173406
229906,140355,6,1,1,2863,3,6,6,3,3,3,4,6,3,3,1,3,1,1,6,Chinook Salmon,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Spring,Stream miles in hex,1.169759637
229931,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Bull Trout,Oncorhynchus,DBT,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Unspecified  Status:Healthy,Stream miles in hex,0.931428541
229926,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Mountain Whitefish,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.347031749
229921,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,31.9689344
229929,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,1.347031749
229919,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Marten,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,20.89603355
229924,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Bull Trout,n/a,Documented: Spawning,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.626105004
229932,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Steelhead,Oncorhynchus,STSU,Salmonid Stock Inventory ,line,11/14/2006 0:00,-1,Threatened,n/a,n/a,Run time:Summer  Status:Depressed,Stream miles in hex,0.037484833
229927,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Rainbow Trout,n/a,Presumed: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.05453508
229922,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,North Pacific Shrub Swamp,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S3,n/a,n/a,Acres in hex,0.444789
229917,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Cliffs/bluffs,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,30.50216997
229925,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Chinook Salmon,n/a,Documented: Rearing,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Spring,Stream miles in hex,0.65637477
229930,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Chinook,Oncorhynchus,CHSP,Salmonid Stock Inventory ,line,7/20/2006 0:00,-1,Endangered,n/a,n/a,Run time:Spring  Status:Depressed,Stream miles in hex,0.673740151
229920,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Meadows,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,11.32264273
229928,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Steelhead Trout,n/a,Documented: Rearing,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Summer,Stream miles in hex,0.03495271
229918,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.329988
229923,140356,6,1,1,3271,3,3,6,3,3,6,4,3,3,3,1,2,1,1,6,Bull Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.287295199
229935,140357,6,6,6,2355,3,3,6,3,3,6,4,6,3,3,3,3,3,1,6,Talus Slopes,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,14.57368225
229938,140357,6,6,6,2355,3,3,6,3,3,6,4,6,3,3,3,3,3,1,6,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.116624044
229933,140357,6,6,6,2355,3,3,6,3,3,6,4,6,3,3,3,3,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3323189
229936,140357,6,6,6,2355,3,3,6,3,3,6,4,6,3,3,3,3,3,1,6,Northern Rocky Mountain Western Larch Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1,n/a,n/a,Acres in hex,51.595524
229934,140357,6,6,6,2355,3,3,6,3,3,6,4,6,3,3,3,3,3,1,6,Meadows,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,31.23003982
229937,140357,6,6,6,2355,3,3,6,3,3,6,4,6,3,3,3,3,3,1,6,Mountain Whitefish,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.116624044
229941,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Meadows,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,180.6167668
229946,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Northern Rocky Mountain Western Larch Savanna,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S1,n/a,n/a,Acres in hex,14.678037
229949,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Westslope Cutthroat Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.41991046
229944,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Talus Slopes,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,37.34432545
229939,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Cliffs/bluffs,n/a,n/a,Priority Habitats and Species Poly,poly,9/24/1992 0:00,-1,n/a,n/a,n/a,Habitat,Acres in hex,56.46804944
229947,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Temperate Pacific Freshwater Emergent Marsh,n/a,Ecosystem of concern,Regap ecosys 2001/WA Nat. Heritage March2015,raster,3/12/2015 0:00,-1,n/a,S2,n/a,n/a,Acres in hex,2.223945
229942,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,5/15/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,71.79528723
229945,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Freshwater Emergent Wetland,n/a,PEMA,USFWS National Wetlands Inventory,poly,1/10/2014 0:00,-1,n/a,n/a,n/a,n/a,Acres in hex,1.307578724
229940,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Lynx,n/a,RANGE,Priority Habitats and Species Poly,poly,9/16/1992 0:00,-1,Threatened,Threatened,n/a,RNG,Acres in hex,640.3347342
229948,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Rainbow Trout,n/a,Documented: Presence,WA Integrated Fish Distribution,line,1/1/9999 0:00,-1,n/a,n/a,n/a,Run time: Unknown or Not Applicable,Stream miles in hex,0.41991046
229943,140358,6,6,6,2073,3,3,6,3,3,6,4,3,3,3,2,2,3,1,6,Mountain Goat,n/a,REGULAR CONCENTRATION,Priority Habitats and Species Poly,poly,9/27/1992 0:00,-1,n/a,n/a,n/a,RC,Acres in hex,48.10574981
